Deep Question;html.Page;5_0_1_0_2_0_0;idhalili;NA;form submission;8853.623;1818556.3;1818549.011;1818565.677;1827419.3;1827419.9;2023-02-28T13:38:35Z;1827431.989;NA;Begegnung;kukutana;d;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_2_0_1;NA;NA;skipped;NA;1827422.8;NA;NA;1827419.3;1827422.9;2023-02-28T13:38:35Z;1827431.989;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_2_0_2;NA;NA;timeout;4999.8;1827423.5;1827415.323;1827431.989;1832415.123;1832417.2;2023-02-28T13:38:40Z;1832431.789;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_2_0;NA;NA;completion;13849.446;1818556.3;1818549.011;1818565.677;1832415.123;1832417.7;2023-02-28T13:38:40Z;1832431.789;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_2_1;NA;NA;skipped;NA;1832417.9;NA;NA;1832415.123;1832418;2023-02-28T13:38:40Z;1832431.789;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_2;NA;NA;completion;13849.446;1818556.2;1818549.011;1818565.677;1832415.123;1832418.2;2023-02-28T13:38:40Z;1832431.789;NA;Begegnung;kukutana;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_3_0;NA;NA;skipped;NA;1832418.4;NA;NA;1832415.123;1832418.5;2023-02-28T13:38:40Z;1832431.789;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_1_0_3_1_0;mtiririko;NA;form submission;6157.311;1832418.6;1832415.123;1832431.789;1838589.1;1838589.7;2023-02-28T13:38:46Z;1838599.274;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_3_1_1;NA;NA;skipped;NA;1838593.1;NA;NA;1838589.1;1838593.2;2023-02-28T13:38:46Z;1838599.274;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_3_1_2;NA;NA;timeout;4999.8;1838593.8;1838582.608;1838599.274;1843582.408;1843585.3;2023-02-28T13:38:51Z;1843599.074;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_3_1;NA;NA;completion;11150.619;1832418.6;1832415.123;1832431.789;1843582.408;1843585.8;2023-02-28T13:38:51Z;1843599.074;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_3;NA;NA;completion;11150.619;1832418.3;1832415.123;1832431.789;1843582.408;1843585.9;2023-02-28T13:38:51Z;1843599.074;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_4_0;NA;NA;skipped;NA;1843586.1;NA;NA;1843582.408;1843586.3;2023-02-28T13:38:51Z;1843599.074;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_1_0_4_1_0;mtizamo;NA;form submission;7707.526;1843586.4;1843582.408;1843599.074;1851306.6;1851306.9;2023-02-28T13:38:59Z;1851316.119;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_4_1_1;NA;NA;skipped;NA;1851309.6;NA;NA;1851306.6;1851309.7;2023-02-28T13:38:59Z;1851316.119;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_4_1_2;NA;NA;timeout;4999.8;1851310.4;1851299.453;1851316.119;1856299.253;1856301.6;2023-02-28T13:39:04Z;1856315.919;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_4_1;NA;NA;completion;12700.179;1843586.4;1843582.408;1843599.074;1856299.253;1856302;2023-02-28T13:39:04Z;1856315.919;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_4;NA;NA;completion;12700.179;1843586;1843582.408;1843599.074;1856299.253;1856302.2;2023-02-28T13:39:04Z;1856315.919;NA;Prüfung;mtihani;s;mkulima;mtizamo;ufumbuzi;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_1_0_5_0_0;idhalili;NA;form submission;8041.881;1856302.5;1856299.253;1856315.919;1864357.8;1864358.3;2023-02-28T13:39:12Z;1864366.263;NA;Genehmigung;idhini;d;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_5_0_1;NA;NA;skipped;NA;1864361.4;NA;NA;1864357.8;1864361.6;2023-02-28T13:39:12Z;1864366.263;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_5_0_2;NA;NA;timeout;4999.8;1864362.5;1864349.597;1864366.263;1869349.397;1869351.7;2023-02-28T13:39:17Z;1869366.063;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_5_0;NA;NA;completion;13033.478;1856302.4;1856299.253;1856315.919;1869349.397;1869352;2023-02-28T13:39:17Z;1869366.063;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_5_1;NA;NA;skipped;NA;1869352.2;NA;NA;1869349.397;1869352.3;2023-02-28T13:39:17Z;1869366.063;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_5;NA;NA;completion;13033.478;1856302.3;1856299.253;1856315.919;1869349.397;1869352.4;2023-02-28T13:39:17Z;1869366.063;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_6_0;NA;NA;skipped;NA;1869352.6;NA;NA;1869349.397;1869352.8;2023-02-28T13:39:17Z;1869366.063;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_1_0_6_1_0;mazidio;NA;form submission;9775.137;1869352.9;1869349.397;1869366.063;1879141.2;1879141.4;2023-02-28T13:39:27Z;1879149.7;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_6_1_1;NA;NA;skipped;NA;1879144.1;NA;NA;1879141.2;1879144.3;2023-02-28T13:39:27Z;1879149.7;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_6_1_2;NA;NA;timeout;4999.8;1879144.8;1879133.034;1879149.7;1884132.834;1884134.8;2023-02-28T13:39:32Z;1884149.5;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_6_1;NA;NA;completion;14766.771;1869352.9;1869349.397;1869366.063;1884132.834;1884135.3;2023-02-28T13:39:32Z;1884149.5;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_6;NA;NA;completion;14766.771;1869352.6;1869349.397;1869366.063;1884132.834;1884135.5;2023-02-28T13:39:32Z;1884149.5;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_1_0_7_0_0;u;NA;form submission;6923.3;1884135.8;1884132.834;1884149.5;1891072.8;1891073.3;2023-02-28T13:39:39Z;1891083.235;NA;Kultur;utamaduni;d;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_1_0_7_0_1;NA;NA;skipped;NA;1891076.7;NA;NA;1891072.8;1891077;2023-02-28T13:39:39Z;1891083.235;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_1_0_7_0_2;NA;NA;timeout;4999.8;1891077.9;1891066.569;1891083.235;1896066.369;1896069;2023-02-28T13:39:44Z;1896083.035;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdfdsf;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_1_0_7_0;NA;NA;completion;11916.869;1884135.7;1884132.834;1884149.5;1896066.369;1896069.5;2023-02-28T13:39:44Z;1896083.035;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_1_0_7_1;NA;NA;skipped;NA;1896069.6;NA;NA;1896066.369;1896069.8;2023-02-28T13:39:44Z;1896083.035;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_1_0_7;NA;NA;completion;11916.869;1884135.7;1884132.834;1884149.5;1896066.369;1896069.9;2023-02-28T13:39:44Z;1896083.035;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
block;flow.Loop;5_0_1_0;NA;NA;completion;113501.15;1782550.7;1782548.553;1782565.219;1896066.369;1896070.1;2023-02-28T13:39:44Z;1896083.035;NA;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
weiter;canvas.Screen;5_0_1_1;sdf;keypress(Space);response;2095.365;1896070.3;1896066.369;1896083.035;1898178.4;1898182.6;2023-02-28T13:39:46Z;1898200.215;NA;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
check continue;flow.Sequence;5_0_1;NA;NA;completion;115613.181;1782550.6;1782548.553;1782565.219;1898178.4;1898182.8;2023-02-28T13:39:46Z;1898200.215;NA;NA;NA;NA;NA;NA;NA;NA;sdfdsf;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_2_0_0_0;NA;NA;skipped;NA;1898210.4;NA;NA;1898178.4;1898210.5;2023-02-28T13:39:46Z;1898200.215;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_2_0_0_1_0;uadilifu;NA;form submission;10854.685;1898210.6;1898166.883;1898200.215;1909054.9;1909055.4;2023-02-28T13:39:57Z;1909067.117;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_2_0_0_1_1;NA;NA;timeout;4999.8;1909058.1;1909050.451;1909067.117;1914050.251;1914052.3;2023-02-28T13:40:02Z;1914066.917;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_2_0_0_1_2;NA;NA;skipped;NA;1914056.5;NA;NA;1914050.251;1914056.7;2023-02-28T13:40:02Z;1914066.917;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_2_0_0_1;NA;NA;completion;15850.036;1898210.6;1898166.883;1898200.215;1914050.251;1914056.8;2023-02-28T13:40:02Z;1914066.917;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_2_0_0;NA;NA;completion;15850.036;1898210.4;1898166.883;1898200.215;1914050.251;1914056.9;2023-02-28T13:40:02Z;1914066.917;NA;Integrität;uadilifu;s;muungano;mtiririko;upunguaji;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_2_0_1_0;NA;NA;skipped;NA;1914057;NA;NA;1914050.251;1914057.1;2023-02-28T13:40:02Z;1914066.917;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_2_0_1_1_0;mshakiki;NA;form submission;4556.983;1914057.2;1914050.251;1914066.917;1918623.9;1918624.3;2023-02-28T13:40:06Z;1918633.917;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_2_0_1_1_1;NA;NA;timeout;4999.8;1918626.2;1918617.251;1918633.917;1923617.051;1923619.5;2023-02-28T13:40:11Z;1923633.717;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_2_0_1_1_2;NA;NA;skipped;NA;1923624.2;NA;NA;1923617.051;1923624.4;2023-02-28T13:40:11Z;1923633.717;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_2_0_1_1;NA;NA;completion;9550.134;1914057.1;1914050.251;1914066.917;1923617.051;1923624.6;2023-02-28T13:40:11Z;1923633.717;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_2_0_1;NA;NA;completion;9550.134;1914056.9;1914050.251;1914066.917;1923617.051;1923624.7;2023-02-28T13:40:11Z;1923633.717;NA;Fleisch;mshakiki;s;kizunguzungu;mshikamano;angusho;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_2_0_2_0_0;utaledewa;NA;form submission;12923.083;1923624.9;1923617.051;1923633.717;1936556.8;1936557.2;2023-02-28T13:40:24Z;1936567.09;NA;Kultur;utamaduni;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_2_0_2_0_1;NA;NA;skipped;NA;1936560.1;NA;NA;1936556.8;1936560.3;2023-02-28T13:40:24Z;1936567.09;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_2_0_2_0_2;NA;NA;timeout;4999.8;1936561.3;1936550.424;1936567.09;1941550.224;1941552.8;2023-02-28T13:40:29Z;1941566.89;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_2_0_2_0;NA;NA;completion;17916.507;1923624.8;1923617.051;1923633.717;1941550.224;1941553.3;2023-02-28T13:40:29Z;1941566.89;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_2_0_2_1;NA;NA;skipped;NA;1941553.5;NA;NA;1941550.224;1941553.7;2023-02-28T13:40:29Z;1941566.89;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_2_0_2;NA;NA;completion;17916.507;1923624.7;1923617.051;1923633.717;1941550.224;1941554;2023-02-28T13:40:29Z;1941566.89;NA;Kultur;utamaduni;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_2_0_3_0_0;kutchelewa;NA;form submission;5515.61;1941554.1;1941550.224;1941566.89;1947082.5;1947083.1;2023-02-28T13:40:35Z;1947083.997;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_2_0_3_0_1;NA;NA;skipped;NA;1947086.3;NA;NA;1947082.5;1947086.4;2023-02-28T13:40:35Z;1947083.997;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_2_0_3_0_2;NA;NA;timeout;4999.8;1947087.9;1947067.331;1947083.997;1952067.131;1952069;2023-02-28T13:40:40Z;1952083.797;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_2_0_3_0;NA;NA;completion;10500.241;1941554.1;1941550.224;1941566.89;1952067.131;1952069.3;2023-02-28T13:40:40Z;1952083.797;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_2_0_3_1;NA;NA;skipped;NA;1952069.5;NA;NA;1952067.131;1952069.7;2023-02-28T13:40:40Z;1952083.797;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_2_0_3;NA;NA;completion;10500.241;1941554;1941550.224;1941566.89;1952067.131;1952069.8;2023-02-28T13:40:40Z;1952083.797;NA;Verzögerung;kuchelewa;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Deep Question;html.Page;5_0_2_0_4_0_0;idhili;NA;form submission;7483.203;1952070;1952067.131;1952083.797;1959567;1959567.6;2023-02-28T13:40:47Z;1959567.457;NA;Genehmigung;idhini;d;NA;NA;NA;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_2_0_4_0_1;NA;NA;skipped;NA;1959570.7;NA;NA;1959567;1959570.8;2023-02-28T13:40:47Z;1959567.457;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_2_0_4_0_2;NA;NA;timeout;4999.8;1959571.5;1959550.791;1959567.457;1964550.591;1964553.2;2023-02-28T13:40:52Z;1964567.257;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;0;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_2_0_4_0;NA;NA;completion;12466.794;1952070;1952067.131;1952083.797;1964550.591;1964553.6;2023-02-28T13:40:52Z;1964567.257;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_2_0_4_1;NA;NA;skipped;NA;1964553.8;NA;NA;1964550.591;1964553.9;2023-02-28T13:40:52Z;1964567.257;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
task;flow.Sequence;5_0_2_0_4;NA;NA;completion;12466.794;1952069.9;1952067.131;1952083.797;1964550.591;1964554.1;2023-02-28T13:40:52Z;1964567.257;NA;Genehmigung;idhini;d;NA;NA;NA;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
deep;flow.Sequence;5_0_2_0_5_0;NA;NA;skipped;NA;1964554.3;NA;NA;1964550.591;1964554.4;2023-02-28T13:40:52Z;1964567.257;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Shallow Question;html.Page;5_0_2_0_5_1_0;ugomaji;NA;form submission;4256.543;1964554.6;1964550.591;1964567.257;1968823.8;1968824.1;2023-02-28T13:40:56Z;1968834.277;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;NA;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Richtig""-Screen";canvas.Screen;5_0_2_0_5_1_1;NA;NA;timeout;4999.8;1968827.7;1968817.611;1968834.277;1973817.411;1973819.5;2023-02-28T13:41:01Z;1973834.077;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"""Falsch""-Screen";canvas.Screen;5_0_2_0_5_1_2;NA;NA;skipped;NA;1973823.8;NA;NA;1973817.411;1973823.9;2023-02-28T13:41:01Z;1973834.077;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
shallow;flow.Sequence;5_0_2_0_5_1;NA;NA;completion;9250.154;1964554.5;1964550.591;1964567.257;1973817.411;1973824.1;2023-02-28T13:41:01Z;1973834.077;NA;Aufstand;ugomaji;s;mazidio;msingi;kujieleza;NA;sdf;NA;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
